PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw
62786	1584565	9.774937	-0.165346	1.121890	-0.540464	0.025018	0.320141	-10.517252	-81.844721	148.052446			
62787	1584590	9.740392	-0.175115	1.163022	-0.565581	0.034837	0.329247	-10.912766	-81.831810	148.370166			
62788	1584615	9.774763	-0.193019	1.178938	-0.593530	0.040324	0.326619	-11.307570	-81.818055	148.681988			
62789	1584640	9.781648	-0.202681	1.172255	-0.611396	0.047405	0.336860	-11.712212	-81.802538	149.002323			
62790	1584665	9.761003	-0.236978	1.146877	-0.639612	0.051998	0.346075	-12.127498	-81.785778	149.329343			
62791	1584690	9.749908	-0.300193	1.141382	-0.685108	0.057566	0.355591	-12.555776	-81.767605	149.662919			
62792	1584715	9.737488	-0.338691	1.130590	-0.713898	0.063010	0.366134	-12.995521	-81.748143	150.002769			
62793	1584740	9.705803	-0.353791	1.123864	-0.743516	0.067662	0.375395	-13.445365	-81.727183	150.349716			
62794	1584765	9.705835	-0.404517	1.079874	-0.768158	0.072864	0.387043	-13.906596	-81.704710	150.704622			
62795	1584790	9.731988	-0.437406	1.066469	-0.793174	0.073467	0.383234	-14.365423	-81.681875	151.053498			
62796	1584815	9.719629	-0.449744	1.043823	-0.818640	0.075571	0.388734	-14.830468	-81.658313	151.403805			
62797	1584840	9.752674	-0.436034	1.055837	-0.842613	0.076017	0.386646	-15.294415	-81.634187	151.750739			
62798	1584865	9.832529	-0.411379	1.085216	-0.860843	0.080782	0.387073	-15.757769	-81.608980	152.094458			
62799	1584890	9.916660	-0.376896	1.053475	-0.872632	0.080806	0.379320	-16.213164	-81.583675	152.428446			
62800	1584915	9.949877	-0.325909	1.019120	-0.892993	0.076795	0.374159	-16.665587	-81.558914	152.755292			
62801	1584940	9.966545	-0.285863	0.984697	-0.901468	0.077525	0.375421	-17.117714	-81.533452	153.081844			
62802	1584965	9.952902	-0.274729	0.939551	-0.916316	0.080772	0.373402	-17.566835	-81.507255	153.403228			
62803	1584990	9.904543	-0.296851	0.989967	-0.921308	0.084960	0.371710	-18.011516	-81.480193	153.719422			
62804	1585015	9.825907	-0.391807	0.989644	-0.925529	0.082029	0.371862	-18.455587	-81.453331	154.033182			
62805	1585040	9.798245	-0.464664	0.989345	-0.921682	0.083011	0.361820	-18.887195	-81.426270	154.336146			
62806	1585065	9.754186	-0.461868	0.987977	-0.920405	0.082821	0.354415	-19.309740	-81.399246	154.630152			
